"date","governorate_name","governorate_ID","district_name","district_ID","calc_price_petrol","calc_price_diesel","calc_price_bottled_water","calc_price_treated_water","calc_price_soap","calc_price_laundry","calc_price_sanitary","cost_cubic_meter","exchange_rate"
2019-01-04,"Amanat<U+00A0>Al<U+00A0>Asimah","YE13","Al<U+00A0>Wahdah","YE1306",0,0,0,0,0,0,-4.34782608695652,12.5281320330082,0
2019-01-04,"Amanat<U+00A0>Al<U+00A0>Asimah","YE13","Ath'thaorah","YE1309",0,0,0,275,50,0,-12.7272727272727,20,-0.952380952380949
2019-01-04,"Amanat<U+00A0>Al<U+00A0>Asimah","YE13","Bani<U+00A0>Al<U+00A0>Harith","YE1310",NA,0,0,-76.6666666666667,0,10,4.16666666666667,-36.1111111111111,-2.88461538461539
2019-01-04,"Al<U+00A0>Bayda","YE14","Rada'","YE1413",92.3076923076923,55.5555555555556,-20,-16.6666666666667,-23.5294117647059,-16.6666666666667,5,-10,-15
2019-01-04,"Taizz","YE15","Al<U+00A0><U+00A0>Mukha","YE1505",-5,-10.5882352941176,-31.6666666666667,-20,-17.5,-8.25688073394495,-28.7,NA,-14.1156462585034
2019-01-04,"Taizz","YE15","Jabal<U+00A0>Habashy","YE1508",5.26315789473684,3.94736842105263,26.8292682926829,-16.6666666666667,29.8701298701299,-27,31.5568022440393,NA,1.18811881188119
2019-01-04,"Taizz","YE15","Dimnat<U+00A0>Khadir","YE1512",6.25,8.86075949367089,-3.84615384615384,0,24,64.3835616438356,17.27078891258,18.83541295306,0.684931506849318
2019-01-04,"Taizz","YE15","As<U+00A0>Silw","YE1513",17.6470588235294,16.2790697674419,20,NA,-3.2258064516129,25,27.2727272727273,NA,6.89990281827018
2019-01-04,"Taizz","YE15","Ash<U+00A0>Shamayatayn","YE1514",-22,-22,-33.3333333333333,NA,-41.6666666666667,-55.3333333333333,-37.5,NA,-7.27272727272728
2019-01-04,"Taizz","YE15","At<U+00A0>Ta'iziyah","YE1520",8.97435897435896,10.2564102564103,30,0,61.9047619047619,94.0298507462687,25.7142857142857,-42.8571428571429,1.37254901960784
2019-01-04,"Taizz","YE15","Al<U+00A0>Ma'afer","YE1521",-5.88235294117647,-6.97674418604651,-7.69230769230769,0,-23.5294117647059,-23.0769230769231,0,0,NA
2019-01-04,"Taizz","YE15","Al<U+00A0>Mawasit","YE1522",6.25,3.75000000000001,0,0,-7.69230769230769,10,-9.09090909090909,-20,NA
2019-01-04,"Hajjah","YE17","Qafl<U+00A0>Shamer","YE1713",73.3333333333333,2.32558139534884,-16.6666666666667,NA,8.33333333333333,-21.1009174311927,37.5,150,-8.92857142857143
2019-01-04,"Hajjah","YE17","Al<U+00A0>Mahabishah","YE1715",15.3846153846154,0,20,40,15.3846153846154,16.2790697674419,9.09090909090908,133.333333333333,0
2019-01-04,"Hajjah","YE17","Ku'aydinah","YE1722",NA,NA,0,-31.4285714285714,-21.6666666666667,30,-12.5,-53.5714285714286,-3.92156862745098
2019-01-04,"Hajjah","YE17","Bani<U+00A0>Qa'is","YE1724",NA,NA,4.16666666666667,NA,27.6595744680851,-7.69230769230769,-4.76190476190477,-7.69230769230769,3.06122448979591
2019-01-04,"Hajjah","YE17","Najrah","YE1726",NA,NA,-4,NA,-1.66666666666667,-16.6666666666667,0,NA,0
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Alluheyah","YE1802",57.1428571428571,76,-14.2857142857143,NA,17.1875,-16.6666666666667,37.5,NA,NA
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Al<U+00A0>Qanawis","YE1806",-34.8484848484849,-34.8484848484849,0,0,-6.66666666666667,0,0,-37.5,0
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Az<U+00A0>Zaydiyah","YE1807",NA,NA,8.33333333333333,-20,-7.14285714285714,50,-36.3636363636364,-50,-1.96078431372549
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Bajil","YE1810",NA,NA,-7.69230769230769,-50,-23.0769230769231,-46.6666666666667,0,-32,3
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Bayt<U+00A0>Al<U+00A0>Faqiah","YE1817",NA,NA,16.6666666666667,66.6666666666667,20,-6.25,0,105.882352941176,0.582524271844664
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Al<U+00A0>Khawkhah","YE1820",NA,NA,-21.4285714285714,0,-7.5,33.3333333333333,-2.85714285714286,14.2857142857143,-3.47490347490348
2019-01-04,"Al<U+00A0>Hudaydah","YE18","Zabid","YE1824",NA,NA,36.3636363636364,NA,26.1261261261261,40,11.7647058823529,NA,5
2019-01-04,"Dhamar","YE20","Wusab<U+00A0>As<U+00A0>Safil","YE2007",139.72602739726,118.139534883721,40,0,-7.69230769230769,40,66.6666666666667,75,-10.4095563139932
2019-01-04,"Shabwah","YE21","Ataq","YE2113",30.9090909090909,0.689655172413794,0,NA,-33.3333333333333,-7.69230769230769,-33.3333333333333,-75.2258064516129,-12.8205128205128
