start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-05-05T16:07:53.835+03:00,2019-05-05T16:11:06.580+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/25/2019,Aseel,SCI,,YE29,YE2912,Bair Ayith Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,523,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54774964,37c33d6e-5d3b-48cf-b0cc-0e6c85bdcd4d,2019-05-05T13:11:09,,249
2019-05-05T16:16:53.485+03:00,2019-05-05T16:19:40.389+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/25/2019,Aseel,SCI,,YE29,YE2912,Bair Ayith Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,523,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,no,yes,no,yes,yes,The fuel is not available in the market currently but the prices shown are the estimated value of fuel.,v2ZtbFxdMLUeS6K3smMjSx,54775508,5e83ea6b-0860-4b1f-9249-4fd5b3ab12b9,2019-05-05T13:19:43,,252
2019-05-05T08:30:45.425+03:00,2019-05-05T08:46:28.108+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Eyman,SCI,,YE15,YE1522,Alayin Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,415,415,,,YE25,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54747208,9a7e5a61-98a4-47fc-8c8b-cbc897a8bc04,2019-05-05T05:46:22,,189
2019-05-05T09:04:59.927+03:00,2019-05-05T09:06:25.582+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Eyman,SCI,,YE15,YE1521,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE25,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,,road electrical,1,1,0,0,0,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54748112,a3edc461-a61b-49a7-a76b-9f40e7f4d9a5,2019-05-05T06:06:19,,199
2019-04-24T00:33:45.321+03:00,2019-04-24T00:46:17.548+03:00,4/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Mafraq jabal habshi,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,390,390,,,YE25,1,Insecurity_and_instability Other_see_next_question,0,0,0,1,0,0,0,1,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,1750,88,,,no,,,,,,,yes,no,5760,7800,108,,,yes,no,4800,3500,73,,,no,,,,,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,1250,1,,20,yes,18000,25000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,53775322,a288fb77-0e74-4dc6-bbac-5ac52c9fa9f9,2019-04-23T21:46:21,,54
2019-04-23T13:59:46.223+03:00,2019-04-23T14:09:14.180+03:00,4/23/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Jabal Habshi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,390,390,,,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2350,118,,,no,,,,,,,yes,no,5760,8000,111,,,yes,no,4800,3500,73,,,no,,,,,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,People buy cheap goods ,v2ZtbFxdMLUeS6K3smMjSx,53709086,c13d04f3-1220-4e48-b4cb-0da97ba8e50d,2019-04-23T11:09:17,,24
2019-04-24T09:44:43.128+03:00,2019-04-24T10:13:47.591+03:00,4/24/2019,ee.humanitarianresponse.info:QdzZlx4faVRSgnUx,4/22/2019,Iad,SI,,YE15,YE1514,Al Turba,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,390,390,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,700,450,64,,,no,,,,,,,YE24,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53797774,54d99645-0c96-4c4b-9984-a33d92866069,2019-04-24T07:13:48,,63
2019-04-28T11:20:05.035+03:00,2019-04-28T11:26:06.364+03:00,4/28/2019,ee.humanitarianresponse.info:EtvEJoFfiqnbid3N,4/21/2019,Najah,SI,,YE15,YE1505,The public street,Urban,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,380,380,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,yes,no,5760,7200,100,,,yes,no,4800,4800,100,,,no,,,,,,,YE24,Wholesaler,2,Government_regulations,0,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54167232,5bb85576-5f28-4dbc-ae11-0d09d400cc11,2019-04-28T08:26:09,,148
2019-05-06T12:05:07.225+03:00,2019-05-06T12:17:40.758+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,370,370,,,YE24,5,Price_inflation Supply_shortage Government_regulations Other_see_next_question,1,0,0,0,1,1,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,520,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,The market doesn't sell petrol.,v2ZtbFxdMLUeS6K3smMjSx,54817041,ec90c9b7-76aa-4aeb-8337-9fbc786f8089,2019-05-06T09:17:43,,284
2019-05-06T12:02:54.809+03:00,2019-05-06T12:05:04.545+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/23/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,370,370,,,YE24,7,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,The market doesn't sell petrol.,v2ZtbFxdMLUeS6K3smMjSx,54815929,ce133f43-361f-4f32-8f87-e9688b849785,2019-05-06T09:05:07,,283
2019-05-05T16:22:02.520+03:00,2019-05-05T16:29:24.633+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/23/2019,Mohammed,SCI,,YE24,YE2404,Banafe'e Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,315,,,yes,yes,,365,365,,,YE24,1,Price_inflation Supply_shortage Government_regulations Other_see_next_question,1,0,0,0,1,1,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54776479,fde91991-82b3-46c0-8baf-431d50c121fc,2019-05-05T13:29:27,,254
2019-05-06T10:37:10.327+03:00,2019-05-06T10:39:36.660+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE24,YE2404,Alqadeem Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,315,,,yes,yes,,365,365,,,YE24,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54809383,5b7ec7bb-399a-40de-b06c-56d51dfc9687,2019-05-06T07:39:37,,264
2019-05-06T11:50:04.154+03:00,2019-05-06T11:53:16.589+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,360,360,,,YE24,5,Price_inflation Supply_shortage Transportation_issues Other_see_next_question,1,0,0,0,1,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,Petrol is not available in the market.,v2ZtbFxdMLUeS6K3smMjSx,54814772,03fd8820-eb31-495b-9757-98c8d200f572,2019-05-06T08:53:18,,280
2019-05-06T11:42:11.245+03:00,2019-05-06T11:44:50.705+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Yaseen,SCI,,YE25,YE2508,Almilah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,350,350,,,YE19,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,509,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,The petrol is currently not available.,v2ZtbFxdMLUeS6K3smMjSx,54814285,7eb09fe9-b696-4984-90cb-0e798d345c11,2019-05-06T08:45:02,,277
2019-05-05T10:52:50.469+03:00,2019-05-05T11:15:46.778+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Abdullah,SCI,,YE17,YE1726,Alaman Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,7,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,yes,yes,yes,yes,The market is not selling diesel.,v2ZtbFxdMLUeS6K3smMjSx,54754048,0c7f8fa0-a80c-4600-a635-a8ee9942598e,2019-05-05T08:15:49,,224
2019-05-06T12:31:06.280+03:00,2019-05-06T12:33:56.295+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,315,,,no,,,,,,,YE24,15,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,515,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54818810,aefa4978-2011-4ed1-81c2-8012f571269b,2019-05-06T09:33:58,,287
2019-05-06T11:36:29.055+03:00,2019-05-06T11:38:37.826+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Khaldoon,SCI,,YE24,YE2408,Althakafa Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,315,,,no,,,,,,,YE24,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54813830,31bdfe0b-2742-430c-9b23-e0cb7b261043,2019-05-06T08:38:39,,275
2019-05-06T11:05:52.516+03:00,2019-05-06T11:08:21.464+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/25/2019,Khaldoon,SCI,,YE24,YE2408,Alareesh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,315,,,no,,,,,,,YE24,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54811644,07060831-8d2c-4717-ac9b-c9d6374db673,2019-05-06T08:08:23,,1
2019-04-26T23:38:19.868+03:00,2019-04-26T23:40:54.153+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,mamdouh al zafni wter trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,15,Private,Pumping_Station_or_Borehole,yes,733,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54088083,f48b1c9d-9d88-4acf-9afa-3096b3d7a5e3,2019-04-26T20:40:59,,114
2019-04-27T14:58:55.698+03:00,2019-04-27T15:07:01.655+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1303,Ibrahim abu al ghaith water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,yes,1285,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54123236,7bd19ed1-fe5d-44d1-9135-97afe0532cd8,2019-04-27T12:07:05,,136
2019-04-26T23:36:22.814+03:00,2019-04-26T23:38:16.302+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,Hameer Ali water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54087869,2241368a-042d-4701-877d-38b86d784d4f,2019-04-26T20:38:19,,113
2019-04-27T15:07:07.975+03:00,2019-04-27T15:09:32.998+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1303,mohammed al ma'dani water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1500,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54123519,474c85e5-35d4-49b7-91b7-710bfc8a8e69,2019-04-27T12:09:39,,137
2019-04-27T14:54:05.199+03:00,2019-04-27T14:58:48.534+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1303,mohammed saleh al arwi water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54122422,9ea74663-6c2c-403c-86ff-909abd923ed1,2019-04-27T11:58:53,,135
2019-04-26T23:40:59.497+03:00,2019-04-26T23:43:10.687+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,khaled mefreh water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,1400,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54088140,3c2dafd0-11d8-46d0-8601-fba62109a443,2019-04-26T20:43:14,,115
2019-04-26T23:09:44.968+03:00,2019-04-26T23:11:32.320+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,redman al asfari water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1500,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54085765,0fc5a655-2c98-4378-9400-2a00cb9fc5c0,2019-04-26T20:11:33,,102
2019-04-26T23:07:58.229+03:00,2019-04-26T23:09:43.611+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,abd al lattif al affeef water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1500,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54085654,fd5776f7-1115-4f81-ab54-5930fc80a788,2019-04-26T20:09:44,,101
